tournament,round,game_id,team,player,tossups,negs,pts,opponent,packet
ACF Nationals 2007,13,20071307,Stanford A,Mike,2,0,20,Yale A,NA
ACF Nationals 2007,13,20071307,Stanford A,Brian Lindquist,3,0,30,Yale A,NA
ACF Nationals 2007,13,20071307,Stanford A,Kevin Koai,3,1,25,Yale A,NA
ACF Nationals 2007,13,20071308,Brandeis,Dan Passner,3,2,20,Pat Freeburn,NA
ACF Nationals 2007,13,20071308,Brandeis,Evan Nagler,3,0,30,Pat Freeburn,NA
ACF Nationals 2007,13,20071308,Brandeis,Hannah Kirsch,0,0,0,Pat Freeburn,NA
ACF Nationals 2007,13,20071309,Florida State,Billy Beyer,1,0,10,Rutgers,NA
ACF Nationals 2007,13,20071309,Florida State,Matt Alford,1,2,0,Rutgers,NA
ACF Nationals 2007,13,20071309,Florida State,David Raymond,2,0,20,Rutgers,NA
ACF Nationals 2007,13,20071310,Chicago A,Peter Austin,3,1,25,Brown A,NA
ACF Nationals 2007,13,20071310,Chicago A,Susan Ferrari,2,1,15,Brown A,NA
ACF Nationals 2007,13,20071310,Chicago A,Selene Koo,3,0,30,Brown A,NA
ACF Nationals 2007,13,20071310,Chicago A,Seth Teitler,4,1,35,Brown A,NA
ACF Nationals 2007,13,20071311,Texas A&M,Chris Romero,6,2,50,VCU A,NA
ACF Nationals 2007,13,20071311,Texas A&M,Susan Mitchell,2,0,20,VCU A,NA
ACF Nationals 2007,13,20071311,Texas A&M,Candace Benefiel,0,1,-5,VCU A,NA
ACF Nationals 2007,13,20071311,Texas A&M,Trey Morris,1,0,10,VCU A,NA
ACF Nationals 2007,13,20071312,Illinois A,Steven Canning,0,0,0,Carleton,NA
ACF Nationals 2007,13,20071312,Illinois A,Mike Sorice,8,1,75,Carleton,NA
ACF Nationals 2007,13,20071312,Illinois A,Donald Taylor,0,0,0,Carleton,NA
ACF Nationals 2007,13,20071312,Illinois A,Kelly Tourdot,2,0,20,Carleton,NA
ACF Nationals 2007,13,20071301,South Carolina,J.R. Fennell,5,0,50,Alabama,NA
ACF Nationals 2007,13,20071301,South Carolina,Bryn Reinecke,2,0,20,Alabama,NA
ACF Nationals 2007,13,20071301,South Carolina,Katie Baehler,0,0,0,Alabama,NA
ACF Nationals 2007,13,20071301,South Carolina,Preston Floyd,0,0,0,Alabama,NA
ACF Nationals 2007,13,20071302,Kentucky,Seth Kendall,9,1,85,South Florida,NA
ACF Nationals 2007,13,20071303,Virginia A,Leo Wolpert,1,2,0,Wayne State,NA
ACF Nationals 2007,13,20071303,Virginia A,Mike Wright,3,1,25,Wayne State,NA
ACF Nationals 2007,13,20071303,Virginia A,Jason Hadorn,0,0,0,Wayne State,NA
ACF Nationals 2007,13,20071303,Virginia A,David Healy,2,0,20,Wayne State,NA
ACF Nationals 2007,13,20071304,UCLA,Ray Luo,4,1,35,Michigan A,NA
ACF Nationals 2007,13,20071304,UCLA,Dwight Wynne,2,0,20,Michigan A,NA
ACF Nationals 2007,13,20071304,UCLA,Kha,2,0,20,Michigan A,NA
ACF Nationals 2007,13,20071305,Texas,Ram,1,0,10,Vanderbilt,NA
ACF Nationals 2007,13,20071305,Texas,Eric Kwartler,4,0,40,Vanderbilt,NA
ACF Nationals 2007,13,20071305,Texas,Matthew Nance,0,1,-5,Vanderbilt,NA
ACF Nationals 2007,13,20071305,Texas,Nitin Udpa,0,0,0,Vanderbilt,NA
ACF Nationals 2007,13,20071306,Chicago B,Bruce Arthur,3,0,30,Maryland A,NA
ACF Nationals 2007,13,20071306,Chicago B,Nolan Esser,2,0,20,Maryland A,NA
ACF Nationals 2007,13,20071306,Chicago B,Kannan Mahadevan,2,0,20,Maryland A,NA
ACF Nationals 2007,13,20071306,Chicago B,Seth Samelson,1,0,10,Maryland A,NA
ACF Nationals 2007,13,20071307,Yale A,Ben,1,0,10,Stanford A,NA
ACF Nationals 2007,13,20071307,Yale A,Mike Wehrman,5,1,45,Stanford A,NA
ACF Nationals 2007,13,20071307,Yale A,Brett,0,1,-5,Stanford A,NA
ACF Nationals 2007,13,20071307,Yale A,Mike B,2,0,20,Stanford A,NA
ACF Nationals 2007,13,20071308,Pat Freeburn,Pat Freeburn,0,0,0,Brandeis,NA
ACF Nationals 2007,13,20071308,Pat Freeburn,Shan Foster (pseudonym),0,0,0,Brandeis,NA
ACF Nationals 2007,13,20071308,Pat Freeburn,Derrick Byars (pseudonym),5,1,45,Brandeis,NA
ACF Nationals 2007,13,20071309,Rutgers,Jason Keller,3,0,30,Florida State,NA
ACF Nationals 2007,13,20071309,Rutgers,Kevin Costello,6,0,60,Florida State,NA
ACF Nationals 2007,13,20071309,Rutgers,Chris Horng,0,0,0,Florida State,NA
ACF Nationals 2007,13,20071309,Rutgers,Yi Shi,0,1,-5,Florida State,NA
ACF Nationals 2007,13,20071310,Brown A,Eric Mukherjee,2,1,15,Chicago A,NA
ACF Nationals 2007,13,20071310,Brown A,Jerry Vinokurov,6,0,60,Chicago A,NA
ACF Nationals 2007,13,20071310,Brown A,Dennis Jang,0,0,0,Chicago A,NA
ACF Nationals 2007,13,20071311,VCU A,Andrew Alexander,1,0,10,Texas A&M,NA
ACF Nationals 2007,13,20071311,VCU A,Matt Weiner,7,2,60,Texas A&M,NA
ACF Nationals 2007,13,20071312,Carleton,Patrick Hope,5,0,50,Illinois A,NA
ACF Nationals 2007,13,20071312,Carleton,Maxwell Parrish,1,1,5,Illinois A,NA
ACF Nationals 2007,13,20071312,Carleton,Garrett Ryan,2,1,15,Illinois A,NA
ACF Nationals 2007,13,20071312,Carleton,John Morse,0,0,0,Illinois A,NA
ACF Nationals 2006,1,20060101,Chicago B,Seth Samelson,4,0,40,Illinois-Chicago,Texas A+M
ACF Nationals 2006,1,20060101,Chicago B,Kannan Mahadevan,1,1,5,Illinois-Chicago,Texas A+M
ACF Nationals 2006,1,20060101,Chicago B,Bruce Arthur,3,0,30,Illinois-Chicago,Texas A+M
ACF Nationals 2006,1,20060101,Chicago B,Ray Sun,1,0,10,Illinois-Chicago,Texas A+M
ACF Nationals 2006,1,20060102,Brandeis,Theo Stratton,3,1,25,Maryland A,Texas A+M
ACF Nationals 2006,1,20060102,Brandeis,Dan Passner,3,0,30,Maryland A,Texas A+M
ACF Nationals 2006,1,20060103,Rutgers,Chris Horng,1,0,10,The Torch in My Moon Pie (exhibition),Texas A+M
ACF Nationals 2006,1,20060103,Rutgers,Jason Keller,9,0,90,The Torch in My Moon Pie (exhibition),Texas A+M
ACF Nationals 2006,1,20060104,Chicago A,Selene Koo,2,0,20,The Matt Lafer Experience (exhibition),Texas A+M
ACF Nationals 2006,1,20060104,Chicago A,Seth Teitler,7,1,65,The Matt Lafer Experience (exhibition),Texas A+M
ACF Nationals 2006,1,20060104,Chicago A,Ed Cohn,2,0,20,The Matt Lafer Experience (exhibition),Texas A+M
ACF Nationals 2006,1,20060104,Chicago A,Susan Ferrari,3,0,30,The Matt Lafer Experience (exhibition),Texas A+M
ACF Nationals 2006,1,20060105,Brown A,Jerry Vinokurov,13,2,120,Athens State A,Texas A+M
ACF Nationals 2006,1,20060106,Williams,Brian Hirshman,0,0,0,UCLA,Texas A+M
ACF Nationals 2006,1,20060106,Williams,Daniel Klein,2,0,20,UCLA,Texas A+M
ACF Nationals 2006,1,20060106,Williams,David Letzler,4,0,40,UCLA,Texas A+M
ACF Nationals 2006,1,20060106,Williams,Zachary Thomas,2,1,15,UCLA,Texas A+M
ACF Nationals 2006,1,20060107,VCU A,Matt Weiner,6,2,50,Michigan A,Texas A+M
ACF Nationals 2006,1,20060108,Princeton,Lenny,1,1,5,Athens State B,Texas A+M
ACF Nationals 2006,1,20060108,Princeton,Dan,1,0,10,Athens State B,Texas A+M
ACF Nationals 2006,1,20060108,Princeton,Chris,10,2,90,Athens State B,Texas A+M
ACF Nationals 2006,1,20060108,Princeton,Jordan Boyd-Graber,3,0,30,Athens State B,Texas A+M
ACF Nationals 2006,1,20060109,Carnegie Mellon,Paul Litvak,8,2,70,Illinois A,Texas A+M
ACF Nationals 2006,1,20060101,Illinois-Chicago,Adam Tennant,0,0,0,Chicago B,Texas A+M
ACF Nationals 2006,1,20060101,Illinois-Chicago,Rom Masrour,2,0,20,Chicago B,Texas A+M
ACF Nationals 2006,1,20060101,Illinois-Chicago,Arshan Khan,1,1,5,Chicago B,Texas A+M
ACF Nationals 2006,1,20060102,Maryland A,Roman Garnett,1,1,5,Brandeis,Texas A+M
ACF Nationals 2006,1,20060102,Maryland A,Casey Retterer,1,0,10,Brandeis,Texas A+M
ACF Nationals 2006,1,20060102,Maryland A,Jonathan Magin,1,0,10,Brandeis,Texas A+M
ACF Nationals 2006,1,20060103,The Torch in My Moon Pie (exhibition),Billy Beyer,2,1,15,Rutgers,Texas A+M
ACF Nationals 2006,1,20060103,The Torch in My Moon Pie (exhibition),Monica Marks,1,2,0,Rutgers,Texas A+M
ACF Nationals 2006,1,20060104,The Matt Lafer Experience (exhibition),Matt Lafer,5,1,45,Chicago A,Texas A+M
ACF Nationals 2006,1,20060105,Athens State A,Josh Clayton,0,0,0,Brown A,Texas A+M
ACF Nationals 2006,1,20060105,Athens State A,Chris Pace,2,1,15,Brown A,Texas A+M
ACF Nationals 2006,1,20060105,Athens State A,Brandon Sykes,1,0,10,Brown A,Texas A+M
ACF Nationals 2006,1,20060106,UCLA,Charles Meigs,2,2,10,Williams,Texas A+M
ACF Nationals 2006,1,20060106,UCLA,Ray Luo,1,0,10,Williams,Texas A+M
ACF Nationals 2006,1,20060106,UCLA,Jay Turetzki,0,0,0,Williams,Texas A+M
ACF Nationals 2006,1,20060106,UCLA,Dwight Wynne,2,0,20,Williams,Texas A+M
ACF Nationals 2006,1,20060107,Michigan A,Dave Rappaport,0,1,-5,VCU A,Texas A+M
ACF Nationals 2006,1,20060107,Michigan A,Ryan Westbrook,2,0,20,VCU A,Texas A+M
ACF Nationals 2006,1,20060107,Michigan A,Adam Kemezis,4,2,30,VCU A,Texas A+M
ACF Nationals 2006,1,20060107,Michigan A,Will Turner,3,1,25,VCU A,Texas A+M
ACF Nationals 2006,1,20060108,Athens State B,Andrew James,1,0,10,Princeton,Texas A+M
ACF Nationals 2006,1,20060108,Athens State B,George Rivers,0,0,0,Princeton,Texas A+M
ACF Nationals 2006,1,20060109,Illinois A,Tom Phillips,0,0,0,Carnegie Mellon,Texas A+M
ACF Nationals 2006,1,20060109,Illinois A,Sudheer Potru,7,1,65,Carnegie Mellon,Texas A+M
ACF Nationals 2006,1,20060109,Illinois A,Mike Sorice,4,0,40,Carnegie Mellon,Texas A+M
ACF Nationals 2006,1,20060109,Illinois A,Kelly Tourdot,0,0,0,Carnegie Mellon,Texas A+M
ACF Nationals 2006,2,20060201,Virginia A,Mike Wright,1,2,0,Illinois-Chicago,UCLA + CMU
ACF Nationals 2006,2,20060201,Virginia A,Leo Wolpert,8,1,75,Illinois-Chicago,UCLA + CMU
ACF Nationals 2006,2,20060201,Virginia A,Pavel Nedved,0,0,0,Illinois-Chicago,UCLA + CMU
ACF Nationals 2006,2,20060201,Virginia A,Sudo Ming,0,0,0,Illinois-Chicago,UCLA + CMU
ACF Nationals 2006,2,20060202,Maryland A,Roman Garnett,0,1,-5,Rutgers,UCLA + CMU
ACF Nationals 2006,2,20060202,Maryland A,Casey Retterer,1,1,5,Rutgers,UCLA + CMU
ACF Nationals 2006,2,20060202,Maryland A,Jonathan Magin,4,0,40,Rutgers,UCLA + CMU
ACF Nationals 2006,2,20060203,Princeton,Lenny,2,0,20,Chicago B,UCLA + CMU
ACF Nationals 2006,2,20060203,Princeton,Dan,1,1,5,Chicago B,UCLA + CMU
ACF Nationals 2006,2,20060203,Princeton,Chris,10,1,95,Chicago B,UCLA + CMU
ACF Nationals 2006,2,20060203,Princeton,Jordan Boyd-Graber,1,0,10,Chicago B,UCLA + CMU
ACF Nationals 2006,2,20060204,Texas,Adam Escandell,2,0,20,Brown A,UCLA + CMU
ACF Nationals 2006,2,20060204,Texas,Matthew Nance,2,0,20,Brown A,UCLA + CMU
ACF Nationals 2006,2,20060204,Texas,Eric Kwartler,2,0,20,Brown A,UCLA + CMU
ACF Nationals 2006,2,20060204,Texas,Nitin Udpa,2,0,20,Brown A,UCLA + CMU
ACF Nationals 2006,2,20060205,Athens State A,Josh Clayton,0,0,0,The Matt Lafer Experience (exhibition),UCLA + CMU
ACF Nationals 2006,2,20060205,Athens State A,Chris Pace,0,1,-5,The Matt Lafer Experience (exhibition),UCLA + CMU
ACF Nationals 2006,2,20060205,Athens State A,Brandon Sykes,0,0,0,The Matt Lafer Experience (exhibition),UCLA + CMU
ACF Nationals 2006,2,20060206,Texas A&M,Candace Benefiel,2,0,20,Michigan A,UCLA + CMU
ACF Nationals 2006,2,20060206,Texas A&M,Chris Romero,5,0,50,Michigan A,UCLA + CMU
ACF Nationals 2006,2,20060206,Texas A&M,Trey Morris,0,0,0,Michigan A,UCLA + CMU
ACF Nationals 2006,2,20060206,Texas A&M,Susan Mitchell,1,1,5,Michigan A,UCLA + CMU
ACF Nationals 2006,2,20060207,Illinois A,Tom Phillips,1,0,10,Athens State B,UCLA + CMU
ACF Nationals 2006,2,20060207,Illinois A,Sudheer Potru,5,0,50,Athens State B,UCLA + CMU
ACF Nationals 2006,2,20060207,Illinois A,Mike Sorice,2,0,20,Athens State B,UCLA + CMU
ACF Nationals 2006,2,20060207,Illinois A,Kelly Tourdot,3,0,30,Athens State B,UCLA + CMU
ACF Nationals 2006,2,20060208,The Torch in My Moon Pie (exhibition),Billy Beyer,1,0,10,VCU A,UCLA + CMU
ACF Nationals 2006,2,20060208,The Torch in My Moon Pie (exhibition),Monica Marks,1,1,5,VCU A,UCLA + CMU
ACF Nationals 2006,2,20060209,Williams,Brian Hirshman,0,0,0,Chicago A,UCLA + CMU
ACF Nationals 2006,2,20060209,Williams,Daniel Klein,0,0,0,Chicago A,UCLA + CMU
ACF Nationals 2006,2,20060209,Williams,David Letzler,3,1,25,Chicago A,UCLA + CMU
ACF Nationals 2006,2,20060209,Williams,Zachary Thomas,3,0,30,Chicago A,UCLA + CMU
ACF Nationals 2006,2,20060201,Illinois-Chicago,Adam Tennant,0,0,0,Virginia A,UCLA + CMU
ACF Nationals 2006,2,20060201,Illinois-Chicago,Rom Masrour,1,0,10,Virginia A,UCLA + CMU
ACF Nationals 2006,2,20060201,Illinois-Chicago,Arshan Khan,1,0,10,Virginia A,UCLA + CMU
ACF Nationals 2006,2,20060202,Rutgers,Chris Horng,1,0,10,Maryland A,UCLA + CMU
ACF Nationals 2006,2,20060202,Rutgers,Jason Keller,5,0,50,Maryland A,UCLA + CMU
ACF Nationals 2006,2,20060203,Chicago B,Seth Samelson,1,1,5,Princeton,UCLA + CMU
ACF Nationals 2006,2,20060203,Chicago B,Kannan Mahadevan,0,1,-5,Princeton,UCLA + CMU
ACF Nationals 2006,2,20060203,Chicago B,Bruce Arthur,1,1,5,Princeton,UCLA + CMU
ACF Nationals 2006,2,20060203,Chicago B,Ray Sun,0,0,0,Princeton,UCLA + CMU
ACF Nationals 2006,2,20060204,Brown A,Jerry Vinokurov,8,3,65,Texas,UCLA + CMU
ACF Nationals 2006,2,20060205,The Matt Lafer Experience (exhibition),Matt Lafer,17,0,170,Athens State A,UCLA + CMU
ACF Nationals 2006,2,20060206,Michigan A,Dave Rappaport,2,0,20,Texas A&M,UCLA + CMU
ACF Nationals 2006,2,20060206,Michigan A,Ryan Westbrook,1,0,10,Texas A&M,UCLA + CMU
ACF Nationals 2006,2,20060206,Michigan A,Adam Kemezis,3,0,30,Texas A&M,UCLA + CMU
ACF Nationals 2006,2,20060206,Michigan A,Will Turner,5,0,50,Texas A&M,UCLA + CMU
ACF Nationals 2006,2,20060207,Athens State B,Andrew James,0,0,0,Illinois A,UCLA + CMU
ACF Nationals 2006,2,20060207,Athens State B,George Rivers,1,1,5,Illinois A,UCLA + CMU
ACF Nationals 2006,2,20060208,VCU A,Matt Weiner,13,1,125,The Torch in My Moon Pie (exhibition),UCLA + CMU
ACF Nationals 2006,2,20060209,Chicago A,Selene Koo,2,0,20,Williams,UCLA + CMU
ACF Nationals 2006,2,20060209,Chicago A,Seth Teitler,3,3,15,Williams,UCLA + CMU
ACF Nationals 2006,2,20060209,Chicago A,Ed Cohn,1,0,10,Williams,UCLA + CMU
ACF Nationals 2006,2,20060209,Chicago A,Susan Ferrari,2,1,15,Williams,UCLA + CMU
ACF Nationals 2006,3,20060301,Brandeis,Theo Stratton,3,0,30,Rutgers,Brown
ACF Nationals 2006,3,20060301,Brandeis,Dan Passner,2,4,0,Rutgers,Brown
ACF Nationals 2006,3,20060302,Texas A&M,Candace Benefiel,2,1,15,The Torch in My Moon Pie (exhibition),Brown
ACF Nationals 2006,3,20060302,Texas A&M,Chris Romero,7,0,70,The Torch in My Moon Pie (exhibition),Brown
ACF Nationals 2006,3,20060302,Texas A&M,Trey Morris,1,0,10,The Torch in My Moon Pie (exhibition),Brown
ACF Nationals 2006,3,20060302,Texas A&M,Susan Mitchell,1,2,0,The Torch in My Moon Pie (exhibition),Brown
ACF Nationals 2006,3,20060303,The Matt Lafer Experience (exhibition),Matt Lafer,10,2,90,Texas,Brown
ACF Nationals 2006,3,20060304,Chicago A,Selene Koo,1,0,10,UCLA,Brown
ACF Nationals 2006,3,20060304,Chicago A,Seth Teitler,5,1,45,UCLA,Brown
ACF Nationals 2006,3,20060304,Chicago A,Ed Cohn,3,1,25,UCLA,Brown
ACF Nationals 2006,3,20060304,Chicago A,Susan Ferrari,2,1,15,UCLA,Brown
ACF Nationals 2006,3,20060305,Illinois A,Tom Phillips,1,0,10,Chicago B,Brown
ACF Nationals 2006,3,20060305,Illinois A,Sudheer Potru,4,1,35,Chicago B,Brown
ACF Nationals 2006,3,20060305,Illinois A,Mike Sorice,3,0,30,Chicago B,Brown
ACF Nationals 2006,3,20060305,Illinois A,Kelly Tourdot,3,0,30,Chicago B,Brown
ACF Nationals 2006,3,20060306,Williams,Brian Hirshman,1,1,5,Athens State A,Brown
ACF Nationals 2006,3,20060306,Williams,Daniel Klein,3,2,20,Athens State A,Brown
ACF Nationals 2006,3,20060306,Williams,David Letzler,3,1,25,Athens State A,Brown
ACF Nationals 2006,3,20060306,Williams,Zachary Thomas,2,0,20,Athens State A,Brown
ACF Nationals 2006,3,20060307,Carnegie Mellon,Paul Litvak,10,2,90,Athens State B,Brown
ACF Nationals 2006,3,20060308,VCU A,Matt Weiner,10,1,95,Maryland A,Brown
ACF Nationals 2006,3,20060309,Princeton,Lenny,3,0,30,Virginia A,Brown
ACF Nationals 2006,3,20060309,Princeton,Dan,1,0,10,Virginia A,Brown
ACF Nationals 2006,3,20060309,Princeton,Chris,8,1,75,Virginia A,Brown
ACF Nationals 2006,3,20060309,Princeton,Jordan Boyd-Graber,0,0,0,Virginia A,Brown
ACF Nationals 2006,3,20060301,Rutgers,Chris Horng,1,0,10,Brandeis,Brown
ACF Nationals 2006,3,20060301,Rutgers,Jason Keller,9,1,85,Brandeis,Brown
ACF Nationals 2006,3,20060302,The Torch in My Moon Pie (exhibition),Billy Beyer,3,1,25,Texas A&M,Brown
ACF Nationals 2006,3,20060302,The Torch in My Moon Pie (exhibition),Monica Marks,3,0,30,Texas A&M,Brown
ACF Nationals 2006,3,20060303,Texas,Adam Escandell,0,1,-5,The Matt Lafer Experience (exhibition),Brown
ACF Nationals 2006,3,20060303,Texas,Matthew Nance,3,0,30,The Matt Lafer Experience (exhibition),Brown
ACF Nationals 2006,3,20060303,Texas,Eric Kwartler,5,0,50,The Matt Lafer Experience (exhibition),Brown
ACF Nationals 2006,3,20060303,Texas,Nitin Udpa,0,0,0,The Matt Lafer Experience (exhibition),Brown
ACF Nationals 2006,3,20060304,UCLA,Charles Meigs,1,0,10,Chicago A,Brown
ACF Nationals 2006,3,20060304,UCLA,Ray Luo,4,0,40,Chicago A,Brown
ACF Nationals 2006,3,20060304,UCLA,Jay Turetzki,1,0,10,Chicago A,Brown
ACF Nationals 2006,3,20060304,UCLA,Dwight Wynne,1,0,10,Chicago A,Brown
ACF Nationals 2006,3,20060305,Chicago B,Seth Samelson,3,3,15,Illinois A,Brown
ACF Nationals 2006,3,20060305,Chicago B,Kannan Mahadevan,2,0,20,Illinois A,Brown
ACF Nationals 2006,3,20060305,Chicago B,Bruce Arthur,3,0,30,Illinois A,Brown
ACF Nationals 2006,3,20060305,Chicago B,Ray Sun,0,0,0,Illinois A,Brown
ACF Nationals 2006,3,20060306,Athens State A,Josh Clayton,0,0,0,Williams,Brown
ACF Nationals 2006,3,20060306,Athens State A,Chris Pace,3,0,30,Williams,Brown
ACF Nationals 2006,3,20060306,Athens State A,Brandon Sykes,0,0,0,Williams,Brown
ACF Nationals 2006,3,20060307,Athens State B,Andrew James,4,0,40,Carnegie Mellon,Brown
ACF Nationals 2006,3,20060307,Athens State B,George Rivers,1,0,10,Carnegie Mellon,Brown
ACF Nationals 2006,3,20060308,Maryland A,Roman Garnett,3,0,30,VCU A,Brown
ACF Nationals 2006,3,20060308,Maryland A,Casey Retterer,0,1,-5,VCU A,Brown
ACF Nationals 2006,3,20060308,Maryland A,Jonathan Magin,2,0,20,VCU A,Brown
ACF Nationals 2006,3,20060309,Virginia A,Mike Wright,1,0,10,Princeton,Brown
ACF Nationals 2006,3,20060309,Virginia A,Leo Wolpert,5,1,45,Princeton,Brown
ACF Nationals 2006,3,20060309,Virginia A,Pavel Nedved,1,1,5,Princeton,Brown
ACF Nationals 2006,3,20060309,Virginia A,Sudo Ming,0,0,0,Princeton,Brown
ACF Nationals 2006,4,20060401,Brandeis,Theo Stratton,1,1,5,VCU A,Rutgers
ACF Nationals 2006,4,20060401,Brandeis,Dan Passner,3,2,20,VCU A,Rutgers
ACF Nationals 2006,4,20060402,Princeton,Lenny,3,0,30,Illinois-Chicago,Rutgers
ACF Nationals 2006,4,20060402,Princeton,Dan,1,0,10,Illinois-Chicago,Rutgers
ACF Nationals 2006,4,20060402,Princeton,Chris,8,2,70,Illinois-Chicago,Rutgers
ACF Nationals 2006,4,20060402,Princeton,Jordan Boyd-Graber,2,0,20,Illinois-Chicago,Rutgers
ACF Nationals 2006,4,20060403,Chicago B,Seth Samelson,7,3,55,Carnegie Mellon,Rutgers
ACF Nationals 2006,4,20060403,Chicago B,Kannan Mahadevan,1,0,10,Carnegie Mellon,Rutgers
ACF Nationals 2006,4,20060403,Chicago B,Bruce Arthur,1,0,10,Carnegie Mellon,Rutgers
ACF Nationals 2006,4,20060403,Chicago B,Ray Sun,2,1,15,Carnegie Mellon,Rutgers
ACF Nationals 2006,4,20060404,The Matt Lafer Experience (exhibition),Matt Lafer,10,2,90,Brown A,Rutgers
ACF Nationals 2006,4,20060405,Michigan A,Dave Rappaport,4,0,40,The Torch in My Moon Pie (exhibition),Rutgers
ACF Nationals 2006,4,20060405,Michigan A,Ryan Westbrook,4,1,35,The Torch in My Moon Pie (exhibition),Rutgers
ACF Nationals 2006,4,20060405,Michigan A,Adam Kemezis,5,2,40,The Torch in My Moon Pie (exhibition),Rutgers
ACF Nationals 2006,4,20060405,Michigan A,Will Turner,3,0,30,The Torch in My Moon Pie (exhibition),Rutgers
ACF Nationals 2006,4,20060406,UCLA,Charles Meigs,2,0,20,Athens State A,Rutgers
ACF Nationals 2006,4,20060406,UCLA,Ray Luo,5,0,50,Athens State A,Rutgers
ACF Nationals 2006,4,20060406,UCLA,Jay Turetzki,1,0,10,Athens State A,Rutgers
ACF Nationals 2006,4,20060406,UCLA,Dwight Wynne,4,0,40,Athens State A,Rutgers
ACF Nationals 2006,4,20060407,Illinois A,Tom Phillips,0,1,-5,Virginia A,Rutgers
ACF Nationals 2006,4,20060407,Illinois A,Sudheer Potru,4,1,35,Virginia A,Rutgers
ACF Nationals 2006,4,20060407,Illinois A,Mike Sorice,8,0,80,Virginia A,Rutgers
ACF Nationals 2006,4,20060407,Illinois A,Kelly Tourdot,2,0,20,Virginia A,Rutgers
ACF Nationals 2006,4,20060408,Williams,Brian Hirshman,0,1,-5,Texas,Rutgers
ACF Nationals 2006,4,20060408,Williams,Daniel Klein,2,0,20,Texas,Rutgers
ACF Nationals 2006,4,20060408,Williams,David Letzler,2,0,20,Texas,Rutgers
ACF Nationals 2006,4,20060408,Williams,Zachary Thomas,0,0,0,Texas,Rutgers
ACF Nationals 2006,4,20060409,Texas A&M,Candace Benefiel,1,0,10,Maryland A,Rutgers
ACF Nationals 2006,4,20060409,Texas A&M,Chris Romero,4,2,30,Maryland A,Rutgers
ACF Nationals 2006,4,20060409,Texas A&M,Trey Morris,1,1,5,Maryland A,Rutgers
ACF Nationals 2006,4,20060409,Texas A&M,Susan Mitchell,4,2,30,Maryland A,Rutgers
ACF Nationals 2006,4,20060401,VCU A,Matt Weiner,9,2,80,Brandeis,Rutgers
ACF Nationals 2006,4,20060402,Illinois-Chicago,Adam Tennant,0,0,0,Princeton,Rutgers
ACF Nationals 2006,4,20060402,Illinois-Chicago,Rom Masrour,1,0,10,Princeton,Rutgers
ACF Nationals 2006,4,20060402,Illinois-Chicago,Arshan Khan,0,1,-5,Princeton,Rutgers
ACF Nationals 2006,4,20060403,Carnegie Mellon,Paul Litvak,7,2,60,Chicago B,Rutgers
ACF Nationals 2006,4,20060404,Brown A,Jerry Vinokurov,8,3,65,The Matt Lafer Experience (exhibition),Rutgers
ACF Nationals 2006,4,20060405,The Torch in My Moon Pie (exhibition),Billy Beyer,1,0,10,Michigan A,Rutgers
ACF Nationals 2006,4,20060405,The Torch in My Moon Pie (exhibition),Monica Marks,0,0,0,Michigan A,Rutgers
ACF Nationals 2006,4,20060406,Athens State A,Josh Clayton,0,0,0,UCLA,Rutgers
ACF Nationals 2006,4,20060406,Athens State A,Chris Pace,1,0,10,UCLA,Rutgers
ACF Nationals 2006,4,20060406,Athens State A,Brandon Sykes,1,0,10,UCLA,Rutgers
ACF Nationals 2006,4,20060407,Virginia A,Mike Wright,0,0,0,Illinois A,Rutgers
ACF Nationals 2006,4,20060407,Virginia A,Leo Wolpert,3,3,15,Illinois A,Rutgers
ACF Nationals 2006,4,20060407,Virginia A,Pavel Nedved,1,0,10,Illinois A,Rutgers
ACF Nationals 2006,4,20060407,Virginia A,Sudo Ming,0,0,0,Illinois A,Rutgers
ACF Nationals 2006,4,20060408,Texas,Adam Escandell,2,0,20,Williams,Rutgers
ACF Nationals 2006,4,20060408,Texas,Matthew Nance,1,0,10,Williams,Rutgers
ACF Nationals 2006,4,20060408,Texas,Eric Kwartler,4,0,40,Williams,Rutgers
ACF Nationals 2006,4,20060408,Texas,Nitin Udpa,3,0,30,Williams,Rutgers
ACF Nationals 2006,4,20060409,Maryland A,Roman Garnett,1,0,10,Texas A&M,Rutgers
ACF Nationals 2006,4,20060409,Maryland A,Casey Retterer,2,0,20,Texas A&M,Rutgers
ACF Nationals 2006,4,20060409,Maryland A,Jonathan Magin,2,0,20,Texas A&M,Rutgers
ACF Nationals 2006,5,20060501,VCU A,Matt Weiner,12,2,110,Rutgers,Torch in my Moon Pie
ACF Nationals 2006,5,20060502,Williams,Brian Hirshman,0,0,0,Brown A,Torch in my Moon Pie
ACF Nationals 2006,5,20060502,Williams,Daniel Klein,5,0,50,Brown A,Torch in my Moon Pie
ACF Nationals 2006,5,20060502,Williams,David Letzler,1,0,10,Brown A,Torch in my Moon Pie
ACF Nationals 2006,5,20060502,Williams,Zachary Thomas,3,1,25,Brown A,Torch in my Moon Pie
ACF Nationals 2006,5,20060503,Athens State B,Andrew James,1,0,10,Chicago B,Torch in my Moon Pie
ACF Nationals 2006,5,20060503,Athens State B,George Rivers,1,0,10,Chicago B,Torch in my Moon Pie
